delta,alpha,Re,Cl,Cd,Cm,Cl_alpha
5.84,4.5,1,1.56742,0.03901,-0.1587,5.07918
5.84,4.5,1.25,1.59259,0.03843,-0.1628,5.10377
5.84,4.5,1.5,1.61222,0.03797,-0.1661,5.11136
5.84,4.5,1.75,1.62832,0.03765,-0.1686,5.11858
5.84,4.5,2,1.64177,0.03736,-0.1709,5.11602
5.84,4.5,2.5,1.66385,0.03692,-0.1745,5.10323
5.84,4.5,3,1.68094,0.03651,-0.1776,5.0959
5.84,4.5,3.5,1.69495,0.03618,-0.1801,5.08645
5.84,4.5,4,1.70754,0.0359,-0.1822,5.07058
5.84,5,0.2,1.41024,0.04434,-0.1246,4.5132
5.84,5,0.3,1.47321,0.04375,-0.1352,4.58584
5.84,5,0.4,1.50568,0.04311,-0.1401,4.68012
5.84,5,0.5,1.52972,0.04248,-0.1437,4.74548
5.84,5,0.6,1.55057,0.04177,-0.1472,4.80211
5.84,5,0.7,1.56895,0.0413,-0.1499,4.85014
5.84,5,0.8,1.58486,0.04086,-0.1524,4.88701
5.84,5,0.9,1.59875,0.04047,-0.1547,4.91579
5.84,5,1,1.61113,0.04018,-0.1566,4.93453
5.84,5,1.25,1.63652,0.03947,-0.1608,4.96092
5.84,5,1.5,1.65621,0.03899,-0.164,4.96822
5.84,5,1.75,1.67237,0.03858,-0.1667,4.97451
5.84,5,2,1.6858,0.03829,-0.1689,4.97207
5.84,5,2.5,1.70775,0.03779,-0.1726,4.95574
5.84,5,3,1.72477,0.03745,-0.1754,4.94772
5.84,5,3.5,1.7387,0.03712,-0.1778,4.93724
5.84,5,4,1.75113,0.03683,-0.18,4.91777
5.84,5.5,0.2,1.44865,0.04558,-0.1228,4.28466
5.84,5.5,0.3,1.51222,0.04544,-0.1326,4.34834
5.84,5.5,0.4,1.5456,0.04472,-0.1377,4.4648
5.84,5.5,0.5,1.5703,0.04384,-0.1416,4.54961
5.84,5.5,0.6,1.59169,0.04323,-0.1447,4.61762
5.84,5.5,0.7,1.61052,0.04255,-0.1478,4.67139
5.84,5.5,0.8,1.62677,0.04211,-0.1502,4.71242
5.84,5.5,0.9,1.64092,0.04174,-0.1524,4.74386
5.84,5.5,1,1.65347,0.04136,-0.1544,4.76426
5.84,5.5,1.25,1.6791,0.0407,-0.1584,4.79335
5.84,5.5,1.5,1.69886,0.04009,-0.1618,4.80119
5.84,5.5,1.75,1.71507,0.03966,-0.1645,4.80723
5.84,5.5,2,1.72848,0.03927,-0.1669,4.80566
5.84,5.5,2.5,1.75028,0.03881,-0.1703,4.78753
5.84,5.5,3,1.76723,0.03843,-0.1731,4.77989
5.84,5.5,3.5,1.78107,0.03808,-0.1756,4.7694
5.84,5.5,4,1.79332,0.03783,-0.1775,4.74822
5.84,6,0.2,1.48494,0.04693,-0.1208,4.02897
5.84,6,0.3,1.54903,0.04705,-0.1302,4.08523
5.84,6,0.4,1.58352,0.0463,-0.1353,4.22285
5.84,6,0.5,1.60905,0.04554,-0.1389,4.32624
5.84,6,0.6,1.63108,0.04465,-0.1424,4.40482
5.84,6,0.7,1.6504,0.04409,-0.1451,4.4638
5.84,6,0.8,1.66703,0.04348,-0.1478,4.50867
5.84,6,0.9,1.68146,0.043,-0.1501,4.5427
5.84,6,1,1.69419,0.04267,-0.152,4.56494
5.84,6,1.25,1.7201,0.04188,-0.1562,4.59759
5.84,6,1.5,1.73993,0.04134,-0.1593,4.60689
5.84,6,1.75,1.7562,0.04087,-0.162,4.6135
5.84,6,2,1.7696,0.04049,-0.1642,4.6136
5.84,6,2.5,1.79124,0.03988,-0.1679,4.59565
5.84,6,3,1.80813,0.03943,-0.1709,4.58958
5.84,6,3.5,1.82188,0.03915,-0.173,4.58022
5.84,6,4,1.83395,0.03888,-0.175,4.55945
5.84,6.5,0.2,1.51889,0.04885,-0.1179,3.7468
5.84,6.5,0.3,1.58345,0.04909,-0.1272,3.79762
5.84,6.5,0.4,1.61922,0.0482,-0.1325,3.95403
5.84,6.5,0.5,1.64572,0.04711,-0.1365,4.07394
5.84,6.5,0.6,1.66848,0.04637,-0.1396,4.16162
5.84,6.5,0.7,1.68833,0.04557,-0.1427,4.22504
5.84,6.5,0.8,1.70537,0.04504,-0.1451,4.27325
5.84,6.5,0.9,1.72011,0.04453,-0.1474,4.30972
5.84,6.5,1,1.73305,0.04405,-0.1495,4.33392
5.84,6.5,1.25,1.75926,0.04322,-0.1536,4.37092
5.84,6.5,1.5,1.77918,0.04265,-0.1567,4.38266
5.84,6.5,1.75,1.79551,0.04215,-0.1594,4.39075
5.84,6.5,2,1.80892,0.04177,-0.1615,4.39332
5.84,6.5,2.5,1.83041,0.04111,-0.1652,4.37769
5.84,6.5,3,1.84727,0.04062,-0.1681,4.37448
5.84,6.5,3.5,1.86094,0.04032,-0.1703,4.3675
5.84,6.5,4,1.87283,0.03997,-0.1724,4.34936
5.84,7,0.2,1.55026,0.05092,-0.115,3.43979
5.84,7,0.3,1.61525,0.051,-0.1246,3.48743
5.84,7,0.4,1.65246,0.05008,-0.1299,3.659
5.84,7,0.5,1.68007,0.04916,-0.1335,3.79222
5.84,7,0.6,1.70363,0.04807,-0.137,3.88694
5.84,7,0.7,1.72404,0.04738,-0.1397,3.95374
5.84,7,0.8,1.74151,0.04661,-0.1425,4.00465
5.84,7,0.9,1.75658,0.04612,-0.1446,4.04333
5.84,7,1,1.76974,0.0457,-0.1465,4.06952
5.84,7,1.25,1.79629,0.04478,-0.1506,4.11155
5.84,7,1.5,1.81633,0.044,-0.154,4.12668
5.84,7,1.75,1.83274,0.04356,-0.1565,4.1372
5.84,7,2,1.84619,0.04312,-0.1587,4.14305
5.84,7,2.5,1.86756,0.04252,-0.1622,4.13198
5.84,7,3,1.88441,0.04204,-0.165,4.13293
5.84,7,3.5,1.89803,0.04157,-0.1674,4.12961
5.84,7,4,1.90979,0.04122,-0.1695,4.11635
5.84,7.5,0.2,1.57886,0.05328,-0.1118,3.11041
5.84,7.5,0.3,1.64425,0.05346,-0.1213,3.15738
5.84,7.5,0.4,1.68301,0.05239,-0.1267,3.3393
5.84,7.5,0.5,1.71183,0.05105,-0.1308,3.48162
5.84,7.5,0.6,1.73623,0.0501,-0.1339,3.58073
5.84,7.5,0.7,1.75724,0.04918,-0.1369,3.64965
5.84,7.5,0.8,1.77516,0.04858,-0.1393,3.70244
5.84,7.5,0.9,1.79058,0.04787,-0.1417,3.74299
5.84,7.5,1,1.80397,0.04734,-0.1437,3.77115
5.84,7.5,1.25,1.83092,0.04638,-0.1477,3.81866
5.84,7.5,1.5,1.85111,0.04572,-0.1507,3.83812
5.84,7.5,1.75,1.86762,0.04517,-0.1532,3.85202
5.84,7.5,2,1.88114,0.04462,-0.1556,3.86188
5.84,7.5,2.5,1.90245,0.04395,-0.1591,3.8576
5.84,7.5,3,1.91808,0.043595,-0.1616,3.85025
5.84,7.5,3.5,1.93294,0.04316,-0.1638,3.86564
5.84,7.5,4,1.94461,0.04283,-0.1657,3.8594
5.84,8,0.2,1.60449,0.05581,-0.1088,2.76202
5.84,8,0.3,1.67031,0.0558,-0.1185,2.8109
5.84,8,0.4,1.71067,0.05466,-0.1239,2.9974
5.84,8,0.5,1.74075,0.05345,-0.1276,3.14372
5.84,8,0.6,1.76603,0.05223,-0.1309,3.24413
5.84,8,0.7,1.78765,0.05129,-0.1337,3.31367
5.84,8,0.8,1.80604,0.05044,-0.1363,3.36737
5.84,8,0.9,1.82181,0.04991,-0.1384,3.40935
5.84,8,1,1.83546,0.04931,-0.1404,3.43934
5.84,8,1.25,1.86284,0.04825,-0.1443,3.49258
5.84,8,1.5,1.88322,0.04751,-0.1474,3.51719
5.84,8,1.75,1.89988,0.04685,-0.15,3.53537
5.84,8,2,1.91351,0.04644,-0.152,3.5499
5.84,8,2.5,1.93481,0.04568,-0.1555,3.55454
5.84,8,3,1.95176,0.04515,-0.1582,3.56756
5.84,8,3.5,1.96543,0.04482,-0.1602,3.57541
5.84,8,4,1.97708,0.04449,-0.162,3.57814
5.84,8.5,0.2,1.62702,0.05868,-0.1057,2.39872
5.84,8.5,0.3,1.69328,0.05877,-0.1152,2.45202
5.84,8.5,0.4,1.73527,0.05752,-0.1206,2.63663
5.84,8.5,0.5,1.76662,0.05591,-0.1245,2.78121
5.84,8.5,0.6,1.79277,0.05463,-0.1277,2.87944
5.84,8.5,0.7,1.81499,0.05357,-0.1305,2.94791
5.84,8.5,0.8,1.83385,0.05275,-0.1329,3.00143
5.84,8.5,0.9,1.84999,0.05209,-0.135,3.0443
5.84,8.5,1,1.86391,0.05147,-0.1369,3.07586
5.84,8.5,1.25,1.89016,0.05042,-0.14075,3.12031
5.84,8.5,1.5,1.9124,0.04947,-0.1439,3.16526
5.84,8.5,1.75,1.92924,0.04877,-0.1465,3.18846
5.84,8.5,2,1.94146,0.04855,-0.14815,3.19446
5.84,8.5,2.5,1.9644,0.04766,-0.1516,3.22368
5.84,8.5,3,1.98151,0.04717,-0.1541,3.24442
5.84,8.5,3.5,1.99527,0.04676,-0.1561,3.25957
5.84,8.5,4,2.00699,0.04627,-0.1582,3.27293
5.84,9,0.2,1.64633,0.0618,-0.1027,2.02525
5.84,9,0.3,1.71308,0.06166,-0.1123,2.08533
5.84,9,0.4,1.75665,0.06032,-0.1177,2.26113
5.84,9,0.5,1.78923,0.05875,-0.1213,2.39784
5.84,9,0.6,1.81622,0.05739,-0.1243,2.49017
5.84,9,0.7,1.83902,0.0562,-0.1271,2.55573
5.84,9,0.8,1.85834,0.0554,-0.1293,2.60788
5.84,9,0.9,1.87486,0.05445,-0.1316,2.65098
5.84,9,1,1.88906,0.05385,-0.1334,2.68373
5.84,9,1.25,1.91747,0.05259,-0.1372,2.74804
5.84,9,1.5,1.93839,0.05163,-0.1403,2.78483
5.84,9,1.75,1.95545,0.05105,-0.1425,2.81362
5.84,9,2,1.96942,0.05066,-0.1443,2.83903
5.84,9,2.5,1.991,0.04982,-0.1476,2.86689
5.84,9,3,2.00832,0.04917,-0.1502,2.89623
5.84,9,3.5,2.02225,0.04874,-0.1522,2.91961
5.84,9,4,2.03414,0.04828,-0.1541,2.94484
5.84,9.5,0.2,1.66236,0.06536,-0.0999,1.64693
5.84,9.5,0.3,1.72967,0.06529,-0.1093,1.71577
5.84,9.5,0.4,1.77471,0.0638,-0.1145,1.87578
5.84,9.5,0.5,1.80843,0.062,-0.1181,1.99835
5.84,9.5,0.6,1.83617,0.06039,-0.1211,2.081
5.84,9.5,0.7,1.85953,0.05919,-0.1236,2.14171
5.84,9.5,0.8,1.87929,0.05807,-0.1259,2.19118
5.84,9.5,0.9,1.89619,0.05727,-0.1279,2.23373
5.84,9.5,1,1.91068,0.05653,-0.1297,2.26719
5.84,9.5,1.25,1.93967,0.05512,-0.1335,2.33619
5.84,9.5,1.5,1.96094,0.05426,-0.1362,2.37955
5.84,9.5,1.75,1.97828,0.05364,-0.1383,2.41428
5.84,9.5,2,1.99249,0.05313,-0.1402,2.44556
5.84,9.5,2.5,2.01437,0.05217,-0.1434,2.48701
5.84,9.5,3,2.03033,0.05167,-0.1458,2.51612
5.84,9.5,3.5,2.04616,0.05101,-0.148,2.55788
5.84,9.5,4,2.05833,0.0505,-0.1498,2.59577
5.84,10,0.2,1.67508,0.06923,-0.0974,1.26949
5.84,10,0.3,1.74303,0.069,-0.1067,1.34859
5.84,10,0.4,1.78938,0.0674,-0.1118,1.48607
5.84,10,0.5,1.82408,0.06551,-0.1151,1.58844
5.84,10,0.6,1.8525,0.06386,-0.1178,1.6577
5.84,10,0.7,1.87636,0.06246,-0.1202,1.71155
5.84,10,0.8,1.89653,0.06129,-0.1224,1.75697
5.84,10,0.9,1.91379,0.06043,-0.1242,1.7981
5.84,10,1,1.92857,0.05959,-0.126,1.83163
5.84,10,1.25,1.95819,0.05816,-0.1294,1.9043
5.84,10,1.5,1.97986,0.05724,-0.132,1.95421
5.84,10,1.75,1.99753,0.05645,-0.1342,1.99492
5.84,10,2,2.01204,0.05574,-0.1362,2.03211
5.84,10,2.5,2.03435,0.05487,-0.1391,2.08781
5.84,10,3,2.05234,0.05417,-0.1414,2.13601
5.84,10,3.5,2.06684,0.05357,-0.1435,2.17757
5.84,10,4,2.07939,0.05311,-0.1451,2.22834
5.84,10.5,0.2,1.68453,0.07363,-0.0952,0.898916
5.84,10.5,0.3,1.75323,0.07327,-0.1043,0.989176
5.84,10.5,0.4,1.80065,0.07156,-0.1092,1.09801
5.84,10.5,0.5,1.83614,0.06961,-0.1122,1.1746
5.84,10.5,0.6,1.86508,0.06777,-0.1146,1.22698
5.84,10.5,0.7,1.88938,0.06615,-0.1169,1.27197
5.84,10.5,0.8,1.90993,0.06504,-0.1188,1.31195
5.84,10.5,0.9,1.92754,0.06393,-0.1206,1.35069
5.84,10.5,1,1.94261,0.06318,-0.1221,1.38353
5.84,10.5,1.25,1.97287,0.06164,-0.1253,1.45849
5.84,10.5,1.5,1.995,0.06048,-0.1279,1.5146
5.84,10.5,1.75,2.01114,0.05983,-0.13005,1.55693
5.84,10.5,2,2.02792,0.0588,-0.1319,1.60394
5.84,10.5,2.5,2.05077,0.05795,-0.1346,1.67398
5.84,10.5,3,2.06923,0.05717,-0.1369,1.73182
5.84,10.5,3.5,2.08412,0.05658,-0.1387,1.78269
5.84,10.5,4,2.09717,0.05608,-0.1403,1.84596
5.84,11,0.2,1.6908,0.07833,-0.0935,0.54132
5.84,11,0.3,1.76034,0.07807,-0.1024,0.642901
5.84,11,0.4,1.80856,0.07644,-0.1069,0.717939
5.84,11,0.5,1.84459,0.07403,-0.1097,0.763999
5.84,11,0.6,1.87391,0.07198,-0.1119,0.796402
5.84,11,0.7,1.89855,0.07044,-0.1138,0.830592
5.84,11,0.8,1.91942,0.06919,-0.1155,0.863731
5.84,11,0.9,1.93736,0.06807,-0.1171,0.899005
5.84,11,1,1.95271,0.06731,-0.1184,0.930308
5.84,11,1.25,1.98362,0.06547,-0.1215,1.00583
5.84,11,1.5,2.00627,0.0642,-0.1239,1.06745
5.84,11,1.75,2.02475,0.06321,-0.1259,1.11895
5.84,11,2,2.04001,0.06243,-0.1275,1.16716
5.84,11,2.5,2.06354,0.06149,-0.13,1.251
5.84,11,3,2.08254,0.0606,-0.1322,1.31817
5.84,11,3.5,2.09792,0.05987,-0.1341,1.37797
5.84,11,4,2.11157,0.05926,-0.1357,1.45274
5.84,11.5,0.2,1.69404,0.08353,-0.0924,0.202759
5.84,11.5,0.3,1.7645,0.08304,-0.1009,0.315007
5.84,11.5,0.4,1.81322,0.08115,-0.1052,0.352373
5.84,11.5,0.5,1.8495,0.07892,-0.1076,0.364229
5.84,11.5,0.6,1.87901,0.0769,-0.1094,0.374119
5.84,11.5,0.7,1.90389,0.07534,-0.1111,0.395687
5.84,11.5,0.8,1.92502,0.07389,-0.1126,0.420623
5.84,11.5,0.9,1.94324,0.07269,-0.114,0.45131
5.84,11.5,1,1.95886,0.07175,-0.1152,0.480108
5.84,11.5,1.25,1.99043,0.06978,-0.1179,0.554143
5.84,11.5,1.5,2.01363,0.06842,-0.12,0.620246
5.84,11.5,1.75,2.03258,0.06746,-0.1218,0.675814
5.84,11.5,2,2.04828,0.06659,-0.1233,0.728648
5.84,11.5,2.5,2.0726,0.06545,-0.1257,0.825072
5.84,11.5,3,2.09222,0.06441,-0.1277,0.900851
5.84,11.5,3.5,2.10816,0.06361,-0.1295,0.968818
5.84,11.5,4,2.12251,0.06287,-0.1311,1.05343
5.84,12,0.2,1.69442,0.08915,-0.092,-0.11093
5.84,12,0.3,1.7659,0.08887,-0.1001,0.0104506
5.84,12,0.4,1.81477,0.08679,-0.104,0.00782486
5.84,12,0.5,1.851,0.08452,-0.106,-0.0168627
5.84,12,0.6,1.88049,0.08249,-0.1075,-0.0313353
5.84,12,0.7,1.9055,0.08062,-0.1089,-0.0240199
5.84,12,0.8,1.9268,0.07902,-0.1102,-0.00857372
5.84,12,0.9,1.94527,0.07787,-0.1113,0.016359
5.84,12,1,1.96112,0.0766,-0.1125,0.0416131
5.84,12,1.25,1.99332,0.07464,-0.1147,0.111849
5.84,12,1.5,2.01712,0.07329,-0.1165,0.181037
5.84,12,1.75,2.03656,0.07219,-0.1181,0.239314
5.84,12,2,2.05275,0.07118,-0.1195,0.295834
5.84,12,2.5,2.07795,0.0698,-0.1217,0.402942
5.84,12,3,2.09827,0.06876,-0.1235,0.486212
5.84,12,3.5,2.11483,0.06783,-0.1251,0.561151
5.84,12,4,2.12996,0.06688,-0.1267,0.653344
5.84,12.5,0.2,1.69219,0.0953,-0.0923,-0.394305
5.84,12.5,0.3,1.76476,0.09455,-0.0999,-0.266225
5.84,12.5,0.4,1.81344,0.09295,-0.1035,-0.309404
5.84,12.5,0.5,1.84929,0.09055,-0.1052,-0.371448
5.84,12.5,0.6,1.87854,0.08837,-0.1063,-0.411327
5.84,12.5,0.7,1.90354,0.08634,-0.1074,-0.419638
5.84,12.5,0.8,1.92494,0.08476,-0.1083,-0.414848
5.84,12.5,0.9,1.94359,0.08334,-0.1093,-0.396846
5.84,12.5,1,1.95964,0.08215,-0.1102,-0.376225
5.84,12.5,1.25,1.99243,0.08015,-0.1121,-0.312323
5.84,12.5,1.5,2.01684,0.07863,-0.1136,-0.241778
5.84,12.5,1.75,2.0368,0.07735,-0.115,-0.182502
5.84,12.5,2,2.05349,0.07633,-0.1162,-0.123474
5.84,12.5,2.5,2.07966,0.07468,-0.1182,-0.00824942
5.84,12.5,3,2.10074,0.07359,-0.1198,0.0809887
5.84,12.5,3.5,2.11798,0.0723,-0.1213,0.161287
5.84,12.5,4,2.13393,0.07139,-0.1227,0.258236
5.84,13,0.2,1.68764,0.10186,-0.0935,-0.642488
5.84,13,0.3,1.76135,0.10092,-0.1006,-0.511022
5.84,13,0.4,1.80947,0.09916,-0.1038,-0.593425
5.84,13,0.5,1.84462,0.09694,-0.1051,-0.691984
5.84,13,0.6,1.87341,0.09471,-0.1059,-0.757418
5.84,13,0.7,1.89827,0.09272,-0.1066,-0.782409
5.84,13,0.8,1.91965,0.09101,-0.1073,-0.78928
5.84,13,0.9,1.93843,0.08951,-0.108,-0.779358
5.84,13,1,1.95464,0.08846,-0.1086,-0.764474
5.84,13,1.25,1.98795,0.08616,-0.1101,-0.709578
5.84,13,1.5,2.01297,0.08447,-0.1114,-0.639709
5.84,13,1.75,2.03344,0.08302,-0.1125,-0.581448
5.84,13,2,2.05065,0.08204,-0.1135,-0.521325
5.84,13,2.5,2.07786,0.08019,-0.1152,-0.401172
5.84,13,3,2.09973,0.07867,-0.1167,-0.307881
5.84,13,3.5,2.11769,0.07743,-0.118,-0.224226
5.84,13,4,2.1345,0.07657,-0.119,-0.125823
5.84,13.5,0.2,1.68109,0.10867,-0.0954,-0.851336
5.84,13.5,0.3,1.75595,0.10799,-0.1022,-0.720609
5.84,13.5,0.4,1.80319,0.10621,-0.105,-0.83898
5.84,13.5,0.5,1.83733,0.10393,-0.106,-0.971507
5.84,13.5,0.6,1.86544,0.10172,-0.1064,-1.0617
5.84,13.5,0.7,1.89001,0.09963,-0.1068,-1.10404
5.84,13.5,0.8,1.91128,0.09773,-0.1071,-1.12337
5.84,13.5,0.9,1.9301,0.09638,-0.1076,-1.1226
5.84,13.5,1,1.94641,0.09538,-0.108,-1.11454
5.84,13.5,1.25,1.98015,0.09276,-0.1091,-1.07136
5.84,13.5,1.5,2.00577,0.09087,-0.11,-1.00446
5.84,13.5,1.75,2.02674,0.08935,-0.1108,-0.94947
5.84,13.5,2,2.04294,0.088435,-0.11205,-0.871485
5.84,13.5,2.5,2.07273,0.08614,-0.1129,-0.768521
5.84,13.5,3,2.09543,0.0844,-0.1141,-0.673457
5.84,13.5,3.5,2.11413,0.08327,-0.1151,-0.588799
5.84,13.5,4,2.13178,0.08222,-0.1161,-0.492601
5.84,14,0.2,1.6729,0.11593,-0.0983,-1.0176
5.84,14,0.3,1.74888,0.11478,-0.1043,-0.892418
5.84,14,0.4,1.79495,0.11382,-0.1073,-1.04165
5.84,14,0.5,1.8278,0.11166,-0.1079,-1.20393
5.84,14,0.6,1.85502,0.10903,-0.1079,-1.3171
5.84,14,0.7,1.87914,0.10684,-0.1079,-1.37703
5.84,14,0.8,1.90019,0.10515,-0.108,-1.40936
5.84,14,0.9,1.91898,0.10384,-0.1083,-1.41871
5.84,14,1,1.93532,0.10239,-0.1084,-1.41848
5.84,14,1.25,1.96938,0.09995,-0.109,-1.38968
5.84,14,1.5,1.99556,0.09789,-0.1095,-1.32824
5.84,14,1.75,2.01698,0.09624,-0.1101,-1.27892
5.84,14,2,2.03523,0.09483,-0.1106,-1.22165
5.84,14,2.5,2.06454,0.09259,-0.1115,-1.10326
5.84,14,3,2.08807,0.09082,-0.1124,-1.00902
5.84,14,3.5,2.10749,0.08951,-0.1132,-0.925996
5.84,14,4,2.12597,0.08793,-0.1139,-0.835878
5.84,14.5,0.2,1.66346,0.12359,-0.1021,-1.13906
5.84,14.5,0.3,1.74049,0.12228,-0.1075,-1.02474
5.84,14.5,0.4,1.78515,0.12115,-0.1101,-1.19804
5.84,14.5,0.5,1.81647,0.11892,-0.1104,-1.38432
5.84,14.5,0.6,1.84261,0.11671,-0.1102,-1.51779
5.84,14.5,0.7,1.86613,0.11472,-0.11,-1.59505
5.84,14.5,0.8,1.88684,0.11318,-0.11,-1.64064
5.84,14.5,0.9,1.9055,0.11145,-0.1099,-1.66089
5.84,14.5,1,1.92181,0.11003,-0.1098,-1.66939
5.84,14.5,1.25,1.95604,0.10718,-0.1099,-1.65744
5.84,14.5,1.5,1.98273,0.10506,-0.1101,-1.60404
5.84,14.5,1.75,2.00455,0.10324,-0.1103,-1.56287
5.84,14.5,2,2.02328,0.10177,-0.1106,-1.50983
5.84,14.5,2.5,2.05359,0.09927,-0.1111,-1.39885
5.84,14.5,3,2.07793,0.09742,-0.1116,-1.3083
5.84,14.5,3.5,2.09806,0.09588,-0.1121,-1.22975
5.84,14.5,4,2.11728,0.09448,-0.1126,-1.14962
5.84,15,0.2,1.65315,0.13124,-0.1064,-1.21468
5.84,15,0.3,1.73111,0.13032,-0.1116,-1.1168
5.84,15,0.4,1.77418,0.12899,-0.1138,-1.306
5.84,15,0.5,1.8038,0.12694,-0.114,-1.50924
5.84,15,0.6,1.8287,0.12501,-0.1137,-1.65944
5.84,15,0.7,1.85148,0.12323,-0.1134,-1.75325
5.84,15,0.8,1.87173,0.12132,-0.113,-1.81201
5.84,15,0.9,1.89016,0.11948,-0.1125,-1.84374
5.84,15,1,1.90636,0.11829,-0.1124,-1.86169
5.84,15,1.25,1.94061,0.11507,-0.1119,-1.86873
5.84,15,1.5,1.96772,0.11273,-0.1117,-1.82599
5.84,15,1.75,1.98986,0.11085,-0.1116,-1.79537
5.84,15,2,2.00902,0.10937,-0.1116,-1.74855
5.84,15,2.5,2.04026,0.10666,-0.1116,-1.64956
5.84,15,3,2.06535,0.10453,-0.1118,-1.56571
5.84,15,3.5,2.08614,0.10307,-0.1121,-1.49458
5.84,15,4,2.106,0.10119,-0.1122,-1.4282
5.84,15.5,0.2,1.64239,0.13943,-0.1118,-1.24473
5.84,15.5,0.3,1.72111,0.13793,-0.1161,-1.16879
5.84,15.5,0.4,1.76249,0.1373,-0.1186,-1.36477
5.84,15.5,0.5,1.79029,0.13558,-0.1187,-1.57694
5.84,15.5,0.6,1.81383,0.13374,-0.1182,-1.73959
5.84,15.5,0.7,1.83572,0.13158,-0.1175,-1.84863
5.84,15.5,0.8,1.8554,0.12966,-0.1168,-1.92011
5.84,15.5,0.9,1.8735,0.12817,-0.1164,-1.9636
5.84,15.5,1,1.8895,0.12647,-0.1158,-1.99149
5.84,15.5,1.25,1.9236,0.12355,-0.1151,-2.01923
5.84,15.5,1.5,1.95103,0.12102,-0.1144,-1.98965
5.84,15.5,1.75,1.97338,0.11887,-0.1139,-1.97178
5.84,15.5,2,1.99292,0.11695,-0.1135,-1.93318
5.84,15.5,2.5,2.02495,0.11433,-0.1132,-1.85064
5.84,15.5,3,2.05073,0.11203,-0.113,-1.77661
5.84,15.5,3.5,2.0721,0.11012,-0.1129,-1.71581
5.84,15.5,4,2.09247,0.1084,-0.1128,-1.66656
5.84,16,0.2,1.63156,0.14782,-0.1178,-1.23083
5.84,16,0.3,1.71083,0.14569,-0.1212,-1.18192
5.84,16,0.4,1.7505,0.14493,-0.1233,-1.3751
5.84,16,0.5,1.77644,0.14365,-0.1236,-1.58764
5.84,16,0.6,1.79852,0.14196,-0.1231,-1.75789
5.84,16,0.7,1.8194,0.14006,-0.1223,-1.88028
5.84,16,0.8,1.8384,0.13851,-0.1217,-1.96364
5.84,16,0.9,1.85608,0.13673,-0.1209,-2.01883
5.84,16,1,1.87179,0.13508,-0.1202,-2.05689
5.84,16,1.25,1.90556,0.13182,-0.1189,-2.10644
5.84,16,1.5,1.93317,0.12908,-0.1179,-2.09231
5.84,16,1.75,1.95562,0.12703,-0.1172,-2.08904
5.84,16,2,1.97545,0.12526,-0.1166,-2.06056
5.84,16,2.5,2.00811,0.12213,-0.1157,-1.99864
5.84,16,3,2.03449,0.11983,-0.1152,-1.93751
5.84,16,3.5,2.05633,0.11806,-0.1149,-1.88978
5.84,16,4,2.07705,0.11577,-0.1143,-1.86046
5.84,16.5,0.2,1.62103,0.15571,-0.1239,-1.17609
5.84,16.5,0.3,1.70059,0.15363,-0.1269,-1.15841
5.84,16.5,0.4,1.73863,0.15295,-0.1289,-1.33939
5.84,16.5,0.5,1.76274,0.15189,-0.1291,-1.54369
5.84,16.5,0.6,1.78332,0.15039,-0.1286,-1.71636
5.84,16.5,0.7,1.80308,0.14885,-0.128,-1.84965
5.84,16.5,0.8,1.82131,0.14712,-0.1271,-1.94365
5.84,16.5,0.9,1.83845,0.14535,-0.1261,-2.01012
5.84,16.5,1,1.85378,0.14416,-0.1256,-2.05824
5.84,16.5,1.25,1.88702,0.1406,-0.1238,-2.12998
5.84,16.5,1.5,1.91469,0.13789,-0.1225,-2.13322
5.84,16.5,1.75,1.93709,0.13588,-0.1217,-2.1459
5.84,16.5,2,1.95712,0.1336,-0.1206,-2.1293
5.84,16.5,2.5,1.99022,0.13053,-0.1193,-2.09161
5.84,16.5,3,2.01707,0.12795,-0.1184,-2.0463
5.84,16.5,3.5,2.03926,0.12563,-0.1175,-2.01409
5.84,16.5,4,2.06014,0.12382,-0.1169,-2.00664
5.84,17,0.2,1.61114,0.16305,-0.1298,-1.08511
5.84,17,0.3,1.69071,0.16123,-0.1327,-1.10145
5.84,17,0.4,1.72725,0.16096,-0.1349,-1.26167
5.84,17,0.5,1.74965,0.16003,-0.1351,-1.44966
5.84,17,0.6,1.76873,0.15895,-0.1348,-1.61949
5.84,17,0.7,1.78729,0.15727,-0.1339,-1.76074
5.84,17,0.8,1.80466,0.15558,-0.1329,-1.8637
5.84,17,0.9,1.82117,0.15428,-0.1322,-1.9406
5.84,17,1,1.83604,0.15269,-0.1313,-1.99828
5.84,17,1.25,1.86856,0.14932,-0.1293,-2.09178
5.84,17,1.5,1.89612,0.14645,-0.1277,-2.11384
5.84,17,1.75,1.91834,0.1443,-0.1265,-2.14317
5.84,17,2,1.93845,0.14224,-0.1254,-2.13994
5.84,17,2.5,1.97177,0.13883,-0.1236,-2.1293
5.84,17,3,1.99893,0.13624,-0.1224,-2.10241
5.84,17,3.5,2.02133,0.13413,-0.1214,-2.08769
5.84,17,4,2.04217,0.13174,-0.1203,-2.10304
5.84,17.5,0.2,1.60218,0.17156,-0.1373,-0.964004
5.84,17.5,0.3,1.68145,0.16869,-0.1387,-1.01518
5.84,17.5,0.4,1.71671,0.1688,-0.1412,-1.14763
5.84,17.5,0.5,1.73757,0.16803,-0.1414,-1.31238
